Title1,Title2
890784000000,6.88
890697600000,7.03
890611200000,6.94
890352000000,6.25
890265600000,6.44
890179200000,6.50
890092800000,6.56
890006400000,6.75
889747200000,6.94
889660800000,7.06
889574400000,7.38
889488000000,7.66
889401600000,7.69
889142400000,7.69
889056000000,7.44
888969600000,7.25
888883200000,7.06
888796800000,7.38
888537600000,6.00
888451200000,6.09
888364800000,6.06
888278400000,6.09
888192000000,6.12
887932800000,6.00
887846400000,6.22
887760000000,6.12
887673600000,5.66
887328000000,5.50
887241600000,5.84
887155200000,6.00
887068800000,6.19
886982400000,6.22
886723200000,6.03
886636800000,6.06
886550400000,6.19
886464000000,6.28
886377600000,6.56
886118400000,6.50
886032000000,6.56
885945600000,7.00
885859200000,7.19
885772800000,7.16
885513600000,6.88
885427200000,6.56
885340800000,6.81
885254400000,7.31
884908800000,10.62
884822400000,9.75
884736000000,9.62
884649600000,9.56
884563200000,9.88
884304000000,9.88
884217600000,10.62
884131200000,10.69
884044800000,10.50
883958400000,10.75
883699200000,10.88
883526400000,10.94
883440000000,11.25
883353600000,10.94
883094400000,10.44
882921600000,11.00
882835200000,11.44
882748800000,11.69
882489600000,11.62
882403200000,12.00
882316800000,11.88
882230400000,11.75
882144000000,11.62
881884800000,11.88
881798400000,11.94
881712000000,12.38
881625600000,12.56
881539200000,12.75
881280000000,11.94
881193600000,11.25
881107200000,11.12
881020800000,11.12
880934400000,11.25
880675200000,11.50
880502400000,11.50
880416000000,11.44
880329600000,11.50
880070400000,10.50
879984000000,10.50
879897600000,11.00
879811200000,11.75
879724800000,11.88
879465600000,12.38
879379200000,12.50
879292800000,12.88
879206400000,13.25
879120000000,13.56
878860800000,13.50
878774400000,14.12
878688000000,14.31
878601600000,14.00
878515200000,14.25
878256000000,14.00
878169600000,13.62
878083200000,14.12
877996800000,14.00
877910400000,12.56
877651200000,14.00
877564800000,15.31
877478400000,13.75
877392000000,16.00
877305600000,11.88
877046400000,11.25
876960000000,11.75
876873600000,11.62
876787200000,11.62
876700800000,11.88
876441600000,11.00
876355200000,11.62
876268800000,11.88
876182400000,11.88
876096000000,11.50
875836800000,11.75
875750400000,11.94
875664000000,12.00
875577600000,11.62
875491200000,11.81
875232000000,11.00
875145600000,11.00
875059200000,11.06
874972800000,10.88
874886400000,10.12
874627200000,9.62
874540800000,10.06
874454400000,10.48
874368000000,9.56
874281600000,9.89
874022400000,9.94
873936000000,10.00
873849600000,10.25
873763200000,9.75
873676800000,9.75
873417600000,9.50
873331200000,9.62
873244800000,10.12
873158400000,10.94
872812800000,10.38
872726400000,8.94
872640000000,8.88
872553600000,8.75
872467200000,9.38
872208000000,9.12
872121600000,9.12
872035200000,9.25
871948800000,9.00
871862400000,9.12
871603200000,9.00
871516800000,9.00
871430400000,9.12
871344000000,9.12
871257600000,9.50
870998400000,9.75
870912000000,9.75
870825600000,9.88
870739200000,9.88
870652800000,9.50
870393600000,9.12
870307200000,9.38
870220800000,9.75
870134400000,10.25
870048000000,10.62
869788800000,11.25
869702400000,10.88
869616000000,10.62
869529600000,10.25
869443200000,10.00
869184000000,10.50
869097600000,11.12
869011200000,11.12
868924800000,9.88
868838400000,9.50
868579200000,9.12
868492800000,8.75
868406400000,7.75
868320000000,6.75
868233600000,6.62
867888000000,6.94
867801600000,7.12
